Course_Name,Topic_name,topic_Url
Condensed Matter and Nanophysics,phonon,http://dbpedia.org/resource/Phonon
Condensed Matter and Nanophysics,band structure,http://dbpedia.org/resource/Electronic_band_structure
Condensed Matter and Nanophysics,Hartree-Fock,http://dbpedia.org/resource/Hartree–Fock_method
Condensed Matter and Nanophysics,mesoscopic,http://dbpedia.org/resource/Mesoscopic_physics
Condensed Matter and Nanophysics,quantum,http://dbpedia.org/resource/Quantum_mechanics
Condensed Matter and Nanophysics,transport theory,http://dbpedia.org/resource/Transport_phenomena
Condensed Matter and Nanophysics,2D,http://dbpedia.org/resource/Dimension
Condensed Matter and Nanophysics,superconductivity,http://dbpedia.org/resource/Superconductivity
Directed Readings in Theoretical Physics,Physics,http://dbpedia.org/resource/Physics
Discoveries in Physics,Physics,http://dbpedia.org/resource/Physics
Electricity and Magnetism,Electrical charge,http://dbpedia.org/resource/Electric_charge
Electricity and Magnetism,Electromagnetic induction,http://dbpedia.org/resource/Electromagnetic_induction
Electricity and Magnetism I,MAST,http://dbpedia.org/resource/Mega_Ampere_Spherical_Tokamak
Electricity and Magnetism I,Electrostatics,http://dbpedia.org/resource/Electrostatics
Electricity and Magnetism I,Gauss,http://dbpedia.org/resource/Gauss's_law
Electricity and Magnetism I,electric potential,http://dbpedia.org/resource/Electric_potential
Electricity and Magnetism I,capacitance,http://dbpedia.org/resource/Capacitance
Electricity and Magnetism I,Laplace,http://dbpedia.org/resource/Laplace's_equation
Electricity and Magnetism I,multipole expansion,http://dbpedia.org/resource/Multipole_expansion
Electricity and Magnetism I,dipole,http://dbpedia.org/resource/Dipole
Electricity and Magnetism II,MAST,http://dbpedia.org/resource/Mega_Ampere_Spherical_Tokamak
Electricity and Magnetism II,Ampere,http://dbpedia.org/resource/Ampere
Electricity and Magnetism II,magnetic vector potential,http://dbpedia.org/resource/Magnetic_potential
Electricity and Magnetism II,magnetization,http://dbpedia.org/resource/Magnetization
Electricity and Magnetism II,ferromagnetism,http://dbpedia.org/resource/Ferromagnetism
Electricity and Magnetism II,electromagnetic induction,http://dbpedia.org/resource/Electromagnetic_induction
Electricity and Magnetism II,EMF,http://dbpedia.org/resource/Electromagnetic_field
Electricity and Magnetism II,transformer,http://dbpedia.org/resource/Transformer
Electricity and Magnetism II,Maxwell,http://dbpedia.org/resource/James_Clerk_Maxwell
Electricity and Magnetism II,wave equation,http://dbpedia.org/resource/Wave_equation
Electricity and Magnetism II,wave guide,http://dbpedia.org/resource/Waveguide
Electricity and Magnetism II,half-wave antenna,http://dbpedia.org/resource/Dipole_antenna
Electronics,circuit analysis,http://dbpedia.org/resource/Network_analysis_(electrical_circuits)
Electronics,diode,http://dbpedia.org/resource/Diode
Electronics,transistor,http://dbpedia.org/resource/Transistor
Electronics,output impedance,http://dbpedia.org/resource/Output_impedance
Electronics,emitter follower,http://dbpedia.org/resource/Common_collector
Electronics,Darlington,http://dbpedia.org/resource/Darlington
Electronics,negative feedback,http://dbpedia.org/resource/Negative-feedback_amplifier
Electronics,phase detection,http://dbpedia.org/resource/Autofocus
Electronics,frequency multiplier,http://dbpedia.org/resource/Frequency_multiplier
Energy and Environment,energy,http://dbpedia.org/resource/Energy
Energy and Environment,renewable,http://dbpedia.org/resource/Renewable_energy
Energy and Environment,non-renewable energy,http://dbpedia.org/resource/Non-renewable_resource
Energy and Environment,physics,http://dbpedia.org/resource/Physics
Energy and Environment,entropy,http://dbpedia.org/resource/Entropy
Energy and Environment,climate change,http://dbpedia.org/resource/Climate_change
Experimental Atomic Physics,Physics,http://dbpedia.org/resource/Physics
Experimental Atomic Physics,mass spectrometer,http://dbpedia.org/resource/Mass_spectrometry
Experimental Atomic Physics,X-ray,http://dbpedia.org/resource/X-ray
Experimental Digital Electronics,digital,http://dbpedia.org/resource/Digital_electronics
Experimental Digital Electronics,truth tables,http://dbpedia.org/resource/Truth_table
Experimental Digital Electronics,open collector,http://dbpedia.org/resource/Open_collector
Experimental Digital Electronics,flip-flops,http://dbpedia.org/resource/Flip-flops
Experimental Digital Electronics,semiconductor,http://dbpedia.org/resource/Integrated_circuit
Experimental Digital Electronics,binary,http://dbpedia.org/resource/Binary_number
Experimental Digital Electronics,arithmetic,http://dbpedia.org/resource/Arithmetic_logic_unit
Experimental Digital Electronics,logic,http://dbpedia.org/resource/Logic_gate
Experimental Electricity and Magnetism I,magnetism,http://dbpedia.org/resource/Magnetic_field
Experimental Electricity and Magnetism I,magnetic,http://dbpedia.org/resource/Magnetic_field
Experimental Electricity and Magnetism I,exponential,http://dbpedia.org/resource/Exponential_decay
Experimental Electricity and Magnetism I,resonance,http://dbpedia.org/resource/Resonance
Experimental Electricity and Magnetism I,negative resistance,http://dbpedia.org/resource/Negative_resistance
Experimental Electricity and Magnetism II,magnetism,http://dbpedia.org/resource/Magnetic_field
Experimental Electricity and Magnetism II,transistor,http://dbpedia.org/resource/Transistor
Experimental Electricity and Magnetism II,frequency response,http://dbpedia.org/resource/Frequency_response
Experimental Electricity and Magnetism II,transient response,http://dbpedia.org/resource/Transient_response
Experimental Electricity and Magnetism II,negative feedback,http://dbpedia.org/resource/Negative_feedback
Experimental Electricity and Magnetism II,positive feedback,http://dbpedia.org/resource/Positive_feedback
Experimental Electronics,transistor,http://dbpedia.org/resource/Transistor
Experimental Electronics,radio frequency,http://dbpedia.org/resource/Radio_frequency
Experimental Electronics I,Ohm,http://dbpedia.org/resource/Ohm's_law
Experimental Electronics I,voltage,http://dbpedia.org/resource/Voltage
Experimental Electronics I,Ohmmeter,http://dbpedia.org/resource/Ohmmeter
Experimental Electronics I,capacitor,http://dbpedia.org/resource/Capacitor
Experimental Electronics I,inductor,http://dbpedia.org/resource/Inductor
Experimental Electronics I,transformer,http://dbpedia.org/resource/Transformer
Experimental Electronics I,voltage doubler,http://dbpedia.org/resource/Voltage_doubler
Experimental Electronics I,diode,http://dbpedia.org/resource/Diode
Experimental Electronics II,oscilloscope,http://dbpedia.org/resource/Oscilloscope
Experimental Electronics II,bipolar,http://dbpedia.org/resource/Bipolar_junction_transistor
Experimental Electronics II,transistor,http://dbpedia.org/resource/Bipolar_junction_transistor
Experimental Electronics II,voltage,http://dbpedia.org/resource/Voltage
Experimental Electronics II,field-effect transistor,http://dbpedia.org/resource/Field-effect_transistor
Experimental Electronics II,operational amplifier,http://dbpedia.org/resource/Operational_amplifier
Experimental Electronics II,audio amplifier,http://dbpedia.org/resource/Audio_power_amplifier
Experimental Electronics II,I-F,http://dbpedia.org/resource/I-F
Experimental Electronics II,transformer,http://dbpedia.org/resource/Transformer
Experimental Electronics II,amplitude,http://dbpedia.org/resource/Amplitude
Experimental Electronics II,frequency modulation,http://dbpedia.org/resource/Frequency_modulation
Experimental Mechanics I,pendulum,http://dbpedia.org/resource/Pendulum
Experimental Mechanics I,coefficient,http://dbpedia.org/resource/Friction
Experimental Mechanics I,centrifugal force,http://dbpedia.org/resource/Centrifugal_force
Experimental Mechanics I,rotational inertia,http://dbpedia.org/resource/Moment_of_inertia
Experimental Mechanics II,acceleration,http://dbpedia.org/resource/Acceleration
Experimental Mechanics II,periodic motion,http://dbpedia.org/resource/Periodic_function
Experimental Mechanics II,viscosity,http://dbpedia.org/resource/Viscosity
Experimental Mechanics II,surface tension,http://dbpedia.org/resource/Surface_tension
Experimental Medical Electronics,Medical Electronics,http://dbpedia.org/resource/Biomedical_engineering
Experimental Medical Electronics,ECG monitor,http://dbpedia.org/resource/Electrocardiography
Experimental Medical Electronics,electrocardiograph,http://dbpedia.org/resource/Electrocardiography
Experimental Medical Electronics,recorder,http://dbpedia.org/resource/Sound_recording_and_reproduction
Experimental Medical Electronics,clinical thermometer,http://dbpedia.org/resource/Medical_thermometer
Experimental Microprocessor Interfacing,Microprocessor,http://dbpedia.org/resource/Microprocessor
Experimental Microprocessor Interfacing,Interfacing,http://dbpedia.org/resource/Interfacing
Experimental Microprocessor Interfacing,multiplexing,http://dbpedia.org/resource/Multiplexer
Experimental Microprocessor Interfacing,demultiplexing,http://dbpedia.org/resource/Multiplexing
Experimental Microprocessor Interfacing,TTL,http://dbpedia.org/resource/Time_to_live
Experimental Microprocessor Interfacing,integrated circuits,http://dbpedia.org/resource/Integrated_circuit
Experimental Microprocessor Interfacing,I/O,http://dbpedia.org/resource/O
Experimental Microprocessor Interfacing,soldering,http://dbpedia.org/resource/Soldering
Experimental Microprocessor Interfacing,logic,http://dbpedia.org/resource/Logic_gate
Experimental Nuclear Physics,Physics,http://dbpedia.org/resource/Physics
Experimental Nuclear Physics,gamma,http://dbpedia.org/resource/Gamma_ray
Experimental Nuclear Physics,spectroscopy,http://dbpedia.org/resource/Spectroscopy
Experimental Nuclear Physics,nuclear magnetic resonance,http://dbpedia.org/resource/Nuclear_magnetic_resonance
Experimental Nuclear Physics,half-life,http://dbpedia.org/resource/Half-life
Experimental Optics,diffraction,http://dbpedia.org/resource/Diffraction
Experimental Optics,resonance,http://dbpedia.org/resource/Nuclear_magnetic_resonance
Experimental Physics I,Physics,http://dbpedia.org/resource/Physics
Experimental Physics I,data analysis,http://dbpedia.org/resource/Data_analysis
Introduction to Astronomy,celestial sphere,http://dbpedia.org/resource/Celestial_sphere
Introduction to Astronomy,planet earth,http://dbpedia.org/resource/Earth
Introduction to Astronomy,solar system,http://dbpedia.org/resource/Milky_Way
Introduction to Astronomy,precession,http://dbpedia.org/resource/Precession
Introduction to Astronomy,Milky Way,http://dbpedia.org/resource/Milky_Way
Introduction to Astronomy,black holes,http://dbpedia.org/resource/Black_hole
Introduction to Astronomy,quasars,http://dbpedia.org/resource/Quasar
Introduction to Astronomy,supernovae,http://dbpedia.org/resource/Supernova
Introduction to Astronomy,Newton,http://dbpedia.org/resource/Isaac_Newton
Introduction to Astronomy,quantum,http://dbpedia.org/resource/Quantum
Introduction to Astronomy,relativistic,http://dbpedia.org/resource/General_relativity
Introduction to Astronomy,microwave,http://dbpedia.org/resource/Microwave
Introduction to Astronomy,solar,http://dbpedia.org/resource/Sun
Introduction to Energy and Environment,physics,http://dbpedia.org/resource/Physics
Introduction to Energy and Environment,energy,http://dbpedia.org/resource/Energy
Introduction to Energy and Environment,chemical energy,http://dbpedia.org/resource/Chemical_energy
Introduction to Energy and Environment,nuclear energy,http://dbpedia.org/resource/Nuclear_power
Introduction to Energy and Environment,Earth,http://dbpedia.org/resource/Earth
Introduction to Energy and Environment,Solar energy,http://dbpedia.org/resource/Solar_energy
Introduction to Energy and Environment,wind power,http://dbpedia.org/resource/Wind_power
Introduction to Energy and Environment,water power,http://dbpedia.org/resource/Hydropower
Introduction to Energy and Environment,solar,http://dbpedia.org/resource/Solar_energy
Introduction to Energy and Environment,biopower,http://dbpedia.org/resource/Biopower
Introduction to Experimental Microprocessors and Assembly Language Programming,COMP,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
Introduction to Experimental Microprocessors and Assembly Language Programming,microprocessor,http://dbpedia.org/resource/Microprocessor
Introduction to Experimental Microprocessors and Assembly Language Programming,memory mapped I/O,http://dbpedia.org/resource/O
Introduction to Experimental Microprocessors and Assembly Language Programming,MS,http://dbpedia.org/resource/Microsoft
Introduction to Experimental Microprocessors and Assembly Language Programming,operating system,http://dbpedia.org/resource/Operating_system
Introduction to Experimental Microprocessors and Assembly Language Programming,word processing,http://dbpedia.org/resource/Word_processor
Introduction to Experimental Microprocessors and Assembly Language Programming,Motorola,http://dbpedia.org/resource/Motorola
Introduction to Experimental Microprocessors and Assembly Language Programming,assembly language,http://dbpedia.org/resource/Assembly_language
Introduction to Experimental Microprocessors and Assembly Language Programming,interrupt,http://dbpedia.org/resource/Interrupt
Introduction to Experimental Microprocessors and Assembly Language Programming,structured programming,http://dbpedia.org/resource/Structured_programming
Introduction to Experimental Microprocessors and Assembly Language Programming,RS232,http://dbpedia.org/resource/RS-232
Introduction to Experimental Microprocessors and Assembly Language Programming,serial transmission,http://dbpedia.org/resource/Serial_communication
Introduction to Experimental Microprocessors and Assembly Language Programming,ASCII,http://dbpedia.org/resource/ASCII
Introduction to Experimental Microprocessors and Assembly Language Programming,binary,http://dbpedia.org/resource/Binary_code
Introductory Biophysics,Biophysics,http://dbpedia.org/resource/Biophysics
Introductory Biophysics,Cell physiology,http://dbpedia.org/resource/Cell_physiology
Introductory Biophysics,friction,http://dbpedia.org/resource/Friction
Introductory Biophysics,diffusion,http://dbpedia.org/resource/Diffusion
Introductory Biophysics,Reynolds number,http://dbpedia.org/resource/Reynolds_number
Introductory Biophysics,entropy,http://dbpedia.org/resource/Entropy
Introductory Biophysics,free energy,http://dbpedia.org/resource/Thermodynamic_free_energy
Introductory Biophysics,entropic forces,http://dbpedia.org/resource/Entropic_force
Introductory Biophysics,self-assembly,http://dbpedia.org/resource/Molecular_self-assembly
Introductory Biophysics,active transport,http://dbpedia.org/resource/Active_transport
Introductory Biophysics,nerve,http://dbpedia.org/resource/Nerve
Introductory Biophysics,X-ray crystallography,http://dbpedia.org/resource/X-ray_crystallography
Introductory Biophysics,patch-clamp,http://dbpedia.org/resource/Patch_clamp
Introductory Experimental Mechanics,classical mechanics,http://dbpedia.org/resource/Classical_mechanics
Introductory Experimental Mechanics,centrifugal force,http://dbpedia.org/resource/Centrifugal_force
Introductory Experimental Mechanics,energy,http://dbpedia.org/resource/Energy
Introductory Experimental Waves and Modern Physics,Physics,http://dbpedia.org/resource/Physics
Introductory Experimental Waves and Modern Physics,spectrometer,http://dbpedia.org/resource/Spectrometer
Introductory Experimental Waves and Modern Physics,Newton,http://dbpedia.org/resource/Isaac_Newton
Introductory Experimental Waves and Modern Physics,radioactivity,http://dbpedia.org/resource/Radioactive_decay
Lasers and Fibre-optics,physics,http://dbpedia.org/resource/Physics
Lasers and Fibre-optics,semiconductor,http://dbpedia.org/resource/Semiconductor
Lasers and Fibre-optics,optical communications,http://dbpedia.org/resource/Optical_communication
Lasers and Fibre-optics,electro-optics,http://dbpedia.org/resource/Electro-optics
Mechanics,Kinematics,http://dbpedia.org/resource/Kinematics
Mechanics,Newton,http://dbpedia.org/resource/Isaac_Newton
Mechanics,Statics,http://dbpedia.org/resource/Statics
Mechanics,momentum,http://dbpedia.org/resource/Momentum
Mechanics,energy,http://dbpedia.org/resource/Energy
Mechanics,Rotational motion,http://dbpedia.org/resource/Rotation_around_a_fixed_axis
Membrane Biophysics,Biophysics,http://dbpedia.org/resource/Biophysics
Membrane Biophysics,Fluid dynamics,http://dbpedia.org/resource/Fluid_dynamics
Membrane Biophysics,lipids,http://dbpedia.org/resource/Lipid
Membrane Biophysics,facilitated diffusion,http://dbpedia.org/resource/Facilitated_diffusion
Membrane Biophysics,Michaelis-Menten equation,http://dbpedia.org/resource/Michaelis–Menten_kinetics
Membrane Biophysics,ion,http://dbpedia.org/resource/Ion
Membrane Biophysics,active transport,http://dbpedia.org/resource/Active_transport
Membrane Biophysics,concentration gradient,http://dbpedia.org/resource/Molecular_diffusion
Membrane Biophysics,ATPase,http://dbpedia.org/resource/ATPase
Membrane Biophysics,membrane,http://dbpedia.org/resource/Cell_membrane
Membrane Biophysics,patch clamp,http://dbpedia.org/resource/Patch_clamp
Membrane Biophysics,radioactive,http://dbpedia.org/resource/Radioactive_decay
Membrane Biophysics,action potentials,http://dbpedia.org/resource/Action_potential
Methods of Experimental Physics,Physics,http://dbpedia.org/resource/Physics
Methods of Experimental Physics,laser,http://dbpedia.org/resource/Laser
Methods of Experimental Physics,fibre-optics,http://dbpedia.org/resource/Optical_fiber
Methods of Experimental Physics,ultrasonics,http://dbpedia.org/resource/Ultrasound
Experimental Thermodynamics,Thermodynamics,http://dbpedia.org/resource/Thermodynamics
Experimental Thermodynamics,specific heats,http://dbpedia.org/resource/Heat_capacity
Experimental Thermodynamics,liquid nitrogen,http://dbpedia.org/resource/Liquid_nitrogen
From Particles to Galaxies,physics,http://dbpedia.org/resource/Physics
From Particles to Galaxies,Galileo,http://dbpedia.org/resource/Galileo_Galilei
From Particles to Galaxies,Newtonian,http://dbpedia.org/resource/Classical_mechanics
From Particles to Galaxies,radiation,http://dbpedia.org/resource/Electromagnetic_radiation
From Particles to Galaxies,quantum mechanics,http://dbpedia.org/resource/Quantum_mechanics
From Particles to Galaxies,cosmology,http://dbpedia.org/resource/Physical_cosmology
Honours Research Project,Physics,http://dbpedia.org/resource/Physics
Honours Research Project,biophysics,http://dbpedia.org/resource/Biophysics
Introductory Experimental Electricity,oscilloscope,http://dbpedia.org/resource/Oscilloscope
Introductory Experimental Electricity,alternating current,http://dbpedia.org/resource/Alternating_current
Methods of Theoretical Physics I,Physics,http://dbpedia.org/resource/Physics
Methods of Theoretical Physics I,MAST,http://dbpedia.org/resource/Mega_Ampere_Spherical_Tokamak
Methods of Theoretical Physics I,differential,http://dbpedia.org/resource/Differential_equation
Methods of Theoretical Physics I,linear independence,http://dbpedia.org/resource/Linear_independence
Methods of Theoretical Physics I,Wronskian,http://dbpedia.org/resource/Wronskian
Methods of Theoretical Physics I,linear algebra,http://dbpedia.org/resource/Linear_algebra
Methods of Theoretical Physics I,matrices,http://dbpedia.org/resource/Square_matrix
Methods of Theoretical Physics I,eigenvalues,http://dbpedia.org/resource/Eigenvalues_and_eigenvectors
Methods of Theoretical Physics I,onl,http://dbpedia.org/resource/Order_of_Newfoundland_and_Labrador
Methods of Theoretical Physics II,Physics,http://dbpedia.org/resource/Physics
Methods of Theoretical Physics II,MAST,http://dbpedia.org/resource/Mega_Ampere_Spherical_Tokamak
Methods of Theoretical Physics II,Fourier series,http://dbpedia.org/resource/Fourier_series
Methods of Theoretical Physics II,vibrating string,http://dbpedia.org/resource/String_vibration
Methods of Theoretical Physics II,heat conduction,http://dbpedia.org/resource/Thermal_conduction
Methods of Theoretical Physics II,Fourier transform,http://dbpedia.org/resource/Fourier_transform
Methods of Theoretical Physics II,Laplace,http://dbpedia.org/resource/Laplace's_equation
Methods of Theoretical Physics II,differential,http://dbpedia.org/resource/Differential_equation
Methods of Theoretical Physics II,eigenvalue,http://dbpedia.org/resource/Eigenvalues_and_eigenvectors
Methods of Theoretical Physics III,Physics,http://dbpedia.org/resource/Physics
Methods of Theoretical Physics III,Partial differential equations,http://dbpedia.org/resource/Partial_differential_equation
Methods of Theoretical Physics III,eigenfunction expansion,http://dbpedia.org/resource/Eigenfunction
Methods of Theoretical Physics III,Laplace,http://dbpedia.org/resource/Laplace's_equation
Methods of Theoretical Physics III,Poisson,http://dbpedia.org/resource/Poisson_distribution
Methods of Theoretical Physics III,diffusion,http://dbpedia.org/resource/Diffusion_equation
Methods of Theoretical Physics III,special functions,http://dbpedia.org/resource/Special_functions
Methods of Theoretical Physics III,Sturm-Liouville theory,http://dbpedia.org/resource/Sturm–Liouville_theory
Methods of Theoretical Physics III,Legendre,http://dbpedia.org/resource/Legendre_polynomials
Methods of Theoretical Physics III,Hermite polynomials,http://dbpedia.org/resource/Hermite_polynomials
Methods of Theoretical Physics III,spherical harmonics,http://dbpedia.org/resource/Spherical_harmonics
Methods of Theoretical Physics III,perturbation theory,http://dbpedia.org/resource/Perturbation_theory
Modern Physics and Relativity,Physics,http://dbpedia.org/resource/Physics
Modern Physics and Relativity,Lorentz transformations,http://dbpedia.org/resource/Lorentz_transformation
Modern Physics and Relativity,space-time,http://dbpedia.org/resource/Spacetime
Modern Physics and Relativity,four-velocity,http://dbpedia.org/resource/Four-vector
Modern Physics and Relativity,four-acceleration,http://dbpedia.org/resource/Four-acceleration
Modern Physics and Relativity,four-momentum,http://dbpedia.org/resource/Four-momentum
Modern Physics and Relativity,energy,http://dbpedia.org/resource/Energy
Modern Physics and Relativity,angular momentum,http://dbpedia.org/resource/Angular_momentum
Modern Physics and Relativity,four-force,http://dbpedia.org/resource/Four-force
Modern Physics and Relativity,Maxwell,http://dbpedia.org/resource/James_Clerk_Maxwell
Modern Physics and Relativity,electromagnetic,http://dbpedia.org/resource/Electromagnetic_field
Modern Physics and Relativity,tensor,http://dbpedia.org/resource/Tensor
Modern Physics and Relativity,blackbody radiation,http://dbpedia.org/resource/Black-body_radiation
Modern Physics and Relativity,photoelectric,http://dbpedia.org/resource/Photoelectric_effect
Modern Physics and Relativity,Compton,http://dbpedia.org/resource/Denis_Compton
Modern Physics and Relativity,Broglie,http://dbpedia.org/resource/House_of_Broglie
Modern Physics and Relativity,Sommerfeld,http://dbpedia.org/resource/Arnold_Sommerfeld
Modern Physics and Relativity,quantum mechanics,http://dbpedia.org/resource/Quantum_mechanics
Modern Physics and Relativity,eigenvalues,http://dbpedia.org/resource/Eigenvalues_and_eigenvectors
Modern Physics and Relativity,quantization,http://dbpedia.org/resource/Quantum_mechanics
Modern Physics and Relativity,free particle,http://dbpedia.org/resource/Free_particle
Nonlinear Dynamics/Chaos/Fractals,Nonlinear Dynamics,http://dbpedia.org/resource/Nonlinear_system
Nonlinear Dynamics/Chaos/Fractals,phase plane,http://dbpedia.org/resource/Phase_plane
Nonlinear Dynamics/Chaos/Fractals,Lorenz equations,http://dbpedia.org/resource/Lorenz_system
Nonlinear Dynamics/Chaos/Fractals,strange attractors,http://dbpedia.org/resource/Attractor
Nonlinear Dynamics/Chaos/Fractals,deterministic chaos,http://dbpedia.org/resource/Chaos_theory
Nonlinear Dynamics/Chaos/Fractals,fractal dimension,http://dbpedia.org/resource/Fractal_dimension
Nonlinear Dynamics/Chaos/Fractals,fractals,http://dbpedia.org/resource/Fractal
Nonlinear Dynamics/Chaos/Fractals,physics,http://dbpedia.org/resource/Physics
Nonlinear Dynamics/Chaos/Fractals,biology,http://dbpedia.org/resource/Biology
Nonlinear Dynamics/Chaos/Fractals,chemistry,http://dbpedia.org/resource/Chemistry
Nonlinear Waves,nonlinear,http://dbpedia.org/resource/Nonlinear_system
Nonlinear Waves,dispersion relations,http://dbpedia.org/resource/Dispersion_relation
Nonlinear Waves,sine-Gordon,http://dbpedia.org/resource/Sine-Gordon_equation
Nonlinear Waves,optical solitons,http://dbpedia.org/resource/Soliton_(optics)
Nonlinear Waves,optical fibres,http://dbpedia.org/resource/Optical_fiber
Nonlinear Waves,Josephson junction,http://dbpedia.org/resource/Josephson_effect
Nonlinear Waves,Inverse scattering method,http://dbpedia.org/resource/Inverse_scattering_transform
Object-Oriented Programming and Applications,Object-Oriented Programming,http://dbpedia.org/resource/Object-oriented_programming
Object-Oriented Programming and Applications,object-oriented language,http://dbpedia.org/resource/Object-oriented_programming
Object-Oriented Programming and Applications,library,http://dbpedia.org/resource/Library
Object-Oriented Programming and Applications,mathematics,http://dbpedia.org/resource/Mathematics
Object-Oriented Programming and Applications,Fortran 77,http://dbpedia.org/resource/Fortran
Object-Oriented Programming and Applications,physics,http://dbpedia.org/resource/Physics
Optical Spectroscopy with Biophysics Applications,Spectroscopy,http://dbpedia.org/resource/Spectroscopy
Optical Spectroscopy with Biophysics Applications,Biophysics,http://dbpedia.org/resource/Biophysics
Optical Spectroscopy with Biophysics Applications,Beer-Lambert Law,http://dbpedia.org/resource/Beer–Lambert_law
Optical Spectroscopy with Biophysics Applications,fluorescence,http://dbpedia.org/resource/Spectroscopy
Optical Spectroscopy with Biophysics Applications,photon,http://dbpedia.org/resource/Photon
Optical Spectroscopy with Biophysics Applications,Raman,http://dbpedia.org/resource/Raman_spectroscopy
Optical Spectroscopy with Biophysics Applications,circular dichroism,http://dbpedia.org/resource/Circular_dichroism
Optical Spectroscopy with Biophysics Applications,molecule,http://dbpedia.org/resource/Molecule
Optical Spectroscopy with Biophysics Applications,quantum mechanics,http://dbpedia.org/resource/Quantum_mechanics
Optical Spectroscopy with Biophysics Applications,Schrödinger equation,http://dbpedia.org/resource/Schrödinger_equation
Optical Spectroscopy with Biophysics Applications,time-dependent perturbation theory,http://dbpedia.org/resource/Perturbation_theory_(quantum_mechanics)
Optical Spectroscopy with Biophysics Applications,uncertainty principle,http://dbpedia.org/resource/Uncertainty_principle
Optical Spectroscopy with Biophysics Applications,symmetry,http://dbpedia.org/resource/Molecular_symmetry
Optical Spectroscopy with Biophysics Applications,group theory,http://dbpedia.org/resource/Group_theory
Optical Spectroscopy with Biophysics Applications,energy,http://dbpedia.org/resource/Energy
Optics,Wave equation,http://dbpedia.org/resource/Wave_equation
Optics,elliptical polarization,http://dbpedia.org/resource/Elliptical_polarization
Optics,polariscope,http://dbpedia.org/resource/Polarimetry
Optics,Malus,http://dbpedia.org/resource/Malus
Optics,polaroid,http://dbpedia.org/resource/Instant_film
Optics,Prism,http://dbpedia.org/resource/Prism
Optics,superposition,http://dbpedia.org/resource/Superposition_principle
Optics,double slit experiment,http://dbpedia.org/resource/Double-slit_experiment
Optics,Michelson interferometer,http://dbpedia.org/resource/Michelson_interferometer
Optics,reflectance,http://dbpedia.org/resource/Fresnel_equations
Optics,transmittance,http://dbpedia.org/resource/Transmittance
Optics,dispersion,http://dbpedia.org/resource/Dispersion_relation
Optics,Fourier analysis,http://dbpedia.org/resource/Fourier_analysis
Optics,diffraction,http://dbpedia.org/resource/Diffraction
Optics,Fraunhofer,http://dbpedia.org/resource/Fraunhofer_diffraction
Optics,Fresnel,http://dbpedia.org/resource/Augustin-Jean_Fresnel
Optics,diffraction grating,http://dbpedia.org/resource/Diffraction_grating
Optics,Fresnel diffraction,http://dbpedia.org/resource/Fresnel_diffraction
Principles of Medical Imaging,medical imaging,http://dbpedia.org/resource/Medical_imaging
Principles of Medical Imaging,medicine,http://dbpedia.org/resource/Medicine
Principles of Medical Imaging,neuroscience,http://dbpedia.org/resource/Neuroscience
Principles of Medical Imaging,blood,http://dbpedia.org/resource/Blood_test
Principles of Medical Imaging,data acquisition,http://dbpedia.org/resource/Data_acquisition
Principles of Medical Imaging,Computer Tomography,http://dbpedia.org/resource/CT_scan
Principles of Medical Imaging,Magnetic Resonance Imaging,http://dbpedia.org/resource/Magnetic_resonance_imaging
Principles of Medical Imaging,nuclear medicine,http://dbpedia.org/resource/Nuclear_medicine
Principles of Medical Imaging,ultrasound,http://dbpedia.org/resource/Medical_ultrasound
Principles of Medical Imaging,electrophysiology,http://dbpedia.org/resource/Electrophysiology
Principles of Medical Imaging,optical imaging,http://dbpedia.org/resource/Medical_optical_imaging
Quantitative Human Systems Physiology,physiology,http://dbpedia.org/resource/Physiology
Quantitative Human Systems Physiology,cardiovascular,http://dbpedia.org/resource/Circulatory_system
Quantitative Human Systems Physiology,biophysics,http://dbpedia.org/resource/Biophysics
Quantitative Human Systems Physiology,muscle,http://dbpedia.org/resource/Muscle
Quantitative Human Systems Physiology,fluid dynamics,http://dbpedia.org/resource/Fluid_dynamics
Quantitative Human Systems Physiology,cardiovascular system,http://dbpedia.org/resource/Circulatory_system
Quantitative Human Systems Physiology,respiration,http://dbpedia.org/resource/Respiratory_system
Quantitative Human Systems Physiology,gas exchange,http://dbpedia.org/resource/Gas_exchange
Quantitative Human Systems Physiology,communication,http://dbpedia.org/resource/Communication
Quantitative Human Systems Physiology,brain,http://dbpedia.org/resource/Brain
Quantum Mechanics I,Quantum Mechanics,http://dbpedia.org/resource/Quantum_mechanics
Quantum Mechanics I,Schrödinger equation,http://dbpedia.org/resource/Schrödinger_equation
Quantum Mechanics I,uncertainty principle,http://dbpedia.org/resource/Uncertainty_principle
Quantum Mechanics I,free particle,http://dbpedia.org/resource/Free_particle
Quantum Mechanics I,harmonic,http://dbpedia.org/resource/Harmonic_oscillator
Quantum Mechanics I,scattering matrix,http://dbpedia.org/resource/S-matrix
Quantum Mechanics I,vector,http://dbpedia.org/resource/Euclidean_vector
Quantum Mechanics I,eigenvectors,http://dbpedia.org/resource/Eigenvalues_and_eigenvectors
Quantum Mechanics I,variational principle,http://dbpedia.org/resource/Variational_principle
Quantum Mechanics I,nondegenerate,http://dbpedia.org/resource/Degenerate_bilinear_form
Quantum Mechanics I,perturbation theory,http://dbpedia.org/resource/Perturbation_theory
