Pattern Recognition ,Feature extraction,http://dbpedia.org/resource/Feature_extraction
Pattern Recognition ,Bayesian decision theory,http://dbpedia.org/resource/Bayes_estimator
Pattern Recognition ,discriminant,http://dbpedia.org/resource/Discriminant
Intelligent Systems ,Intelligent Systems,http://dbpedia.org/resource/Artificial_intelligence
Intelligent Systems ,Knowledge representation,http://dbpedia.org/resource/Knowledge_representation_and_reasoning
Intelligent Systems ,conflict resolution,http://dbpedia.org/resource/Conflict_resolution
Intelligent Systems ,blackboard,http://dbpedia.org/resource/Blackboard
Natural Language Analysis,natural language processing,http://dbpedia.org/resource/Natural-language_processing
Natural Language Analysis,English,http://dbpedia.org/resource/English_language
Natural Language Analysis,parsing,http://dbpedia.org/resource/Parsing
Natural Language Analysis,compositional semantics,http://dbpedia.org/resource/Principle_of_compositionality
Natural Language Analysis,text mining,http://dbpedia.org/resource/Text_mining
Natural Language Analysis,COMP,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
Advanced 3D Graphics for Game Programming,software engineering,http://dbpedia.org/resource/Software_engineering
Advanced 3D Graphics for Game Programming,3D graphics,http://dbpedia.org/resource/3D_computer_graphics
Advanced 3D Graphics for Game Programming,application architecture,http://dbpedia.org/resource/Applications_architecture
Advanced 3D Graphics for Game Programming,3D graphics,http://dbpedia.org/resource/3D_computer_graphics
Advanced 3D Graphics for Game Programming,pipeline,http://dbpedia.org/resource/Graphics_pipeline
Advanced 3D Graphics for Game Programming,3D graphics,http://dbpedia.org/resource/3D_computer_graphics
Advanced 3D Graphics for Game Programming,occlusion culling,http://dbpedia.org/resource/Hidden_surface_determination
Advanced 3D Graphics for Game Programming,collision detection,http://dbpedia.org/resource/Collision_detection
Advanced 3D Graphics for Game Programming,photorealism,http://dbpedia.org/resource/Photorealism
Advanced 3D Graphics for Game Programming,physics,http://dbpedia.org/resource/Game_physics
Image Processing  ,image enhancement,http://dbpedia.org/resource/Digital_image_processing
Image Processing  ,histogram,http://dbpedia.org/resource/Histogram
Image Processing  ,frequency domain,http://dbpedia.org/resource/Frequency_domain
Image Processing  ,image segmentation,http://dbpedia.org/resource/Image_segmentation
Image Processing  ,Hough transform,http://dbpedia.org/resource/Hough_transform
Image Processing  ,edge detection,http://dbpedia.org/resource/Edge_detection
Image Processing  ,thresholding,http://dbpedia.org/resource/Thresholding_(image_processing)
Image Processing  ,image compression,http://dbpedia.org/resource/Image_compression
Image Processing  ,wavelet transform,http://dbpedia.org/resource/Wavelet_transform
Statistical Natural Language Processing,natural language processing (NLP),http://dbpedia.org/resource/Natural-language_processing
Statistical Natural Language Processing,statistical machine translation,http://dbpedia.org/resource/Statistical_machine_translation
Statistical Natural Language Processing,N-gram,http://dbpedia.org/resource/N-gram
Statistical Natural Language Processing,word sense disambiguation,http://dbpedia.org/resource/Word-sense_disambiguation
Statistical Natural Language Processing,part-of-speech tagging,http://dbpedia.org/resource/Part-of-speech_tagging
Statistical Natural Language Processing,parsing,http://dbpedia.org/resource/Parsing
Information Retrieval and Web Search ,Information Retrieval,http://dbpedia.org/resource/Information_retrieval
Information Retrieval and Web Search ,Boolean,http://dbpedia.org/resource/Boolean_algebra
Information Retrieval and Web Search ,vector space,http://dbpedia.org/resource/Vector_space
Information Retrieval and Web Search ,Tokenization,http://dbpedia.org/resource/Lexical_analysis
Information Retrieval and Web Search ,Weighting,http://dbpedia.org/resource/Weighting
Information Retrieval and Web Search ,Relevance feedback,http://dbpedia.org/resource/Relevance_feedback
Information Retrieval and Web Search ,query expansion,http://dbpedia.org/resource/Query_expansion
Information Retrieval and Web Search ,XML,http://dbpedia.org/resource/XML
Information Retrieval and Web Search ,link analysis,http://dbpedia.org/resource/Link_analysis
Information Retrieval and Web Search ,PageRank,http://dbpedia.org/resource/PageRank
Information Retrieval and Web Search ,algorithm,http://dbpedia.org/resource/Algorithm
Information Retrieval and Web Search ,spam filtering,http://dbpedia.org/resource/Anti-spam_techniques
Bioinformatics Algorithms,Bioinformatics,http://dbpedia.org/resource/Bioinformatics
Bioinformatics Algorithms,bioinformatics,http://dbpedia.org/resource/Bioinformatics
Bioinformatics Algorithms,sequence alignment,http://dbpedia.org/resource/Sequence_alignment
Bioinformatics Algorithms,multiple sequence alignment,http://dbpedia.org/resource/Multiple_sequence_alignment
Bioinformatics Algorithms,phylogeny,http://dbpedia.org/resource/Phylogenetic_tree
Bioinformatics Algorithms,secondary structure prediction,http://dbpedia.org/resource/Protein_structure_prediction
Bioinformatics Algorithms,3D,http://dbpedia.org/resource/Three-dimensional_space
Bioinformatics Algorithms,gene,http://dbpedia.org/resource/Gene
Bioinformatics Algorithms,expression,http://dbpedia.org/resource/Gene_expression
Bioinformatics Algorithms,dynamic programming,http://dbpedia.org/resource/Dynamic_programming
Bioinformatics Algorithms,machine learning,http://dbpedia.org/resource/Machine_learning
Bioinformatics Algorithms,simulated annealing,http://dbpedia.org/resource/Simulated_annealing
Bioinformatics Databases and Systems,Bioinformatics,http://dbpedia.org/resource/Bioinformatics
Bioinformatics Databases and Systems,bioinformatics,http://dbpedia.org/resource/Bioinformatics
Bioinformatics Databases and Systems,data management,http://dbpedia.org/resource/Data_management
Bioinformatics Databases and Systems,knowledge management,http://dbpedia.org/resource/Knowledge_management
Bioinformatics Databases and Systems,database,http://dbpedia.org/resource/Database
Bioinformatics Databases and Systems,database,http://dbpedia.org/resource/Database
Bioinformatics Databases and Systems,bioinformatics,http://dbpedia.org/resource/Bioinformatics
Topics in Computer Science I,Computer Science,http://dbpedia.org/resource/Computer_science
Topics in Computer Science I,COMP,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
Topics in Computer Science I,COMP,http://dbpedia.org/resource/College_of_Osteopathic_Medicine_of_the_Pacific
Graduate Seminar in Computer Science,pass/fail,http://dbpedia.org/resource/Failure
Project and Report ,Applied Computer Science,http://dbpedia.org/resource/Computer_science
Project and Report ,SOEN,http://dbpedia.org/resource/Soen
Project and Report ,SOEN,http://dbpedia.org/resource/Soen
Parallel Algorithms and Architectures,COMP,http://dbpedia.org/resource/Cartilage_oligomeric_matrix_protein
Parallel Algorithms and Architectures,memory,http://dbpedia.org/resource/Computer_memory
Parallel Algorithms and Architectures,complexity analysis,http://dbpedia.org/resource/Analysis_of_algorithms
Mobile Computing and Wireless Networks,COMP,http://dbpedia.org/resource/Cartilage_oligomeric_matrix_protein
Mobile Computing and Wireless Networks,mobile computing,http://dbpedia.org/resource/Mobile_computing
Mobile Computing and Wireless Networks,wireless,http://dbpedia.org/resource/Wireless_LAN
Mobile Computing and Wireless Networks,PAN,http://dbpedia.org/resource/Personal_area_network
Mobile Computing and Wireless Networks,MAN,http://dbpedia.org/resource/Metropolitan_area_network
